county,month,total_bottles_sold,total_sale_dollars
SIOUX,2019-03-01,11796,203874.92999999996
SIOUX,2019-04-01,9705,134456.62999999998
SIOUX,2019-05-01,11702,175936.76999999993
SIOUX,2019-06-01,9240,130044.0
SIOUX,2019-07-01,9923,141659.13999999998
SIOUX,2019-08-01,10115,137548.23999999996
SIOUX,2019-09-01,13479,221381.70000000004
SIOUX,2019-10-01,15689,260652.66000000006
SIOUX,2019-11-01,9146,129181.9
SIOUX,2019-12-01,17461,263530.88000000006
SIOUX,2020-01-01,8748,122952.33
SIOUX,2020-02-01,8174,113074.01000000004
SIOUX,2020-03-01,13619,207738.61999999997
SIOUX,2020-04-01,13267,212613.09999999995
SIOUX,2020-05-01,12698,178288.68999999997
SIOUX,2020-06-01,15055,217445.02999999994
SIOUX,2020-07-01,10936,166652.34000000005
SIOUX,2020-08-01,11251,163126.11
SIOUX,2020-09-01,15611,237931.33
SIOUX,2020-10-01,13551,210738.4
SIOUX,2020-11-01,10758,160388.97
SIOUX,2020-12-01,16876,259512.56
SIOUX,2021-01-01,10008,158183.03000000003
SIOUX,2021-02-01,11998,173333.51000000004
SIOUX,2021-03-01,13274,211179.42000000004
SIOUX,2021-04-01,10778,160922.45
SIOUX,2021-05-01,13781,203697.41000000006
SIOUX,2021-06-01,12701,190491.85000000003
SIOUX,2021-07-01,10596,162484.43000000002
SIOUX,2021-08-01,14345,212077.67000000004
SIOUX,2021-09-01,13611,203401.16999999995
SIOUX,2021-10-01,12221,191517.74999999997
SIOUX,2021-11-01,21620,363385.31999999989
SIOUX,2021-12-01,13946,220716.98000000004
SIOUX,2022-01-01,7727,115224.65999999999
SIOUX,2022-02-01,10749,170671.86
SIOUX,2022-03-01,10567,167402.40000000008
SIOUX,2022-04-01,11367,174136.00999999995
SIOUX,2022-05-01,15168,230510.03
SIOUX,2022-06-01,12713,187214.24000000002
SIOUX,2022-07-01,10898,175735.02000000005
SIOUX,2022-08-01,13191,217642.56000000006
SIOUX,2022-09-01,11918,196234.63999999998
SIOUX,2022-10-01,10405,176445.12999999995
SIOUX,2022-11-01,17767,299047.66
STORY,2012-01-01,42606,526903.1
STORY,2012-02-01,46855,589595.96999999974
STORY,2012-03-01,45964,589036.44000000006
STORY,2012-04-01,62389,793523.08999999985
STORY,2012-05-01,41299,517804.18999999965
STORY,2012-06-01,47824,670476.84000000008
STORY,2012-07-01,40246,499627.91999999981
STORY,2012-08-01,59397,752710.20999999973
STORY,2012-09-01,47103,619386.76999999955
STORY,2012-10-01,80714,1152112.4100000004
STORY,2012-11-01,46279,625560.14999999967
STORY,2012-12-01,47545,692669.2999999997
STORY,2013-01-01,44918,597506.31999999972
STORY,2013-02-01,44672,602169.35999999952
STORY,2013-03-01,37694,526716.50999999989
STORY,2013-04-01,64543,820071.71999999974
STORY,2013-05-01,41386,546847.37999999989
STORY,2013-06-01,36143,487552.30999999982
STORY,2013-07-01,49532,651836.82999999984
STORY,2013-08-01,48960,633407.78999999969
STORY,2013-09-01,50022,653213.91999999981
STORY,2013-10-01,75529,1068561.6899999997
STORY,2013-11-01,41893,575957.74999999977
STORY,2013-12-01,53656,746635.40999999992
STORY,2014-01-01,51914,748254.33
STORY,2014-02-01,44573,609549.68999999983
STORY,2014-03-01,42385,554266.72999999975
STORY,2014-04-01,63040,825726.94
STORY,2014-05-01,41741,536116.02999999991
STORY,2014-06-01,40664,537434.42999999993
STORY,2014-07-01,42786,557000.95999999973
STORY,2014-08-01,56167,751789.23999999987
STORY,2014-09-01,52126,757633.87999999989
STORY,2014-10-01,71046,965201.19999999984
STORY,2014-11-01,47399,663234.50000000012
STORY,2014-12-01,60107,885031.49999999965
STORY,2015-01-01,42606,579002.74999999988
STORY,2015-02-01,50499,711948.84999999986
STORY,2015-03-01,48214,668587.7799999998
STORY,2015-04-01,58913,770006.34999999951
STORY,2015-05-01,43412,600232.98999999987
STORY,2015-06-01,47518,668480.84
STORY,2015-07-01,41584,579880.89999999991
STORY,2015-08-01,47178,625238.59
STORY,2015-09-01,73760,998164.65999999968
STORY,2015-10-01,56561,797149.57999999961
STORY,2015-11-01,54231,760916.53999999992
STORY,2015-12-01,56636,799715.60999999952
STORY,2016-01-01,44863,622221.42999999993
STORY,2016-02-01,54154,728989.86999999988
STORY,2016-03-01,50136,679768.75999999978
STORY,2016-04-01,56789,778652.00999999978
STORY,2016-05-01,45426,608192.2899999998
STORY,2016-06-01,54709,739532.11
STORY,2016-07-01,40493,573795.80000000016
STORY,2016-08-01,54580,832767.16
STORY,2016-09-01,54781,803433.08000000007
STORY,2016-10-01,53694,737807.67
STORY,2016-11-01,66724,924756.32000000007
STORY,2016-12-01,58426,855448.66999999981
STORY,2017-01-01,43379,595914.30000000016
STORY,2017-02-01,57985,820810.99999999988
STORY,2017-03-01,56314,756211.0899999995
STORY,2017-04-01,53989,729503.80999999994
STORY,2017-05-01,58491,820066.46
STORY,2017-06-01,47905,651687.5
STORY,2017-07-01,43691,590399.14000000013
STORY,2017-08-01,69975,936247.55999999959
STORY,2017-09-01,63794,887164.25999999954
STORY,2017-10-01,59077,826938.87999999977
STORY,2017-11-01,61498,867216.5
STORY,2017-12-01,55075,792985.69999999972
STORY,2018-01-01,59757,815673.16
STORY,2018-02-01,52668,752158.61999999988
STORY,2018-03-01,48427,655650.3199999996
STORY,2018-04-01,59652,828650.85999999987
STORY,2018-05-01,61473,827951.15999999957
STORY,2018-06-01,48790,685133.86
STORY,2018-07-01,45611,618046.12999999977
STORY,2018-08-01,70629,1000094.71
STORY,2018-09-01,59527,852263.9
STORY,2018-10-01,74071,1049165.6400000001
STORY,2018-11-01,58931,860007.47
STORY,2018-12-01,56580,895573.85999999975
STORY,2019-01-01,55576,765999.18999999983
STORY,2019-02-01,55447,776625.52
STORY,2019-03-01,50520,715966.58999999973
STORY,2019-04-01,62113,856090.24
STORY,2019-05-01,63795,917797.32999999973
STORY,2019-06-01,51605,748338.11999999988
STORY,2019-07-01,53524,787450.41000000015
STORY,2019-08-01,57502,781833.98999999987
STORY,2019-09-01,63376,904456.73999999964
STORY,2019-10-01,73215,1041074.74
STORY,2019-11-01,62153,912642.1399999999
STORY,2019-12-01,64481,936227.23999999987
STORY,2020-01-01,59366,809123.6399999999
STORY,2020-02-01,60720,883315.39999999991
STORY,2020-03-01,60227,897528.22999999986
STORY,2020-04-01,69240,1058068.5299999996
STORY,2020-05-01,60262,902015.33000000007
STORY,2020-06-01,55476,818132.44999999984
STORY,2020-07-01,63529,968970.12999999989
STORY,2020-08-01,74981,1095318.08
STORY,2020-09-01,78105,1255491.3800000004
STORY,2020-10-01,80459,1225919.5599999998
STORY,2020-11-01,71060,1071881.4400000002
STORY,2020-12-01,81257,1326235.1399999997
STORY,2021-01-01,60607,865598.03
STORY,2021-02-01,70317,1033620.2100000003
STORY,2021-03-01,75210,1111624.87
STORY,2021-04-01,77410,1108874.2399999998
STORY,2021-05-01,63281,959250.80000000016
STORY,2021-06-01,64695,978622.58000000007
STORY,2021-07-01,66396,1031091.8900000001
STORY,2021-08-01,72327,1071010.12
STORY,2021-09-01,95802,1458754.4800000002
STORY,2021-10-01,72731,1065052.65
STORY,2021-11-01,74700,1188153.0000000005
STORY,2021-12-01,81189,1259378.96
STORY,2022-01-01,55267,800295.78999999992
STORY,2022-02-01,67180,1071051.7900000003
STORY,2022-03-01,64910,942006.18
STORY,2022-04-01,73143,1077266.9400000002
STORY,2022-05-01,69033,992000.36999999976
STORY,2022-06-01,70144,1082531.7600000002
STORY,2022-07-01,48959,780929.13000000012
STORY,2022-08-01,80414,1350688.0600000005
STORY,2022-09-01,77554,1145247.8899999997
STORY,2022-10-01,79801,1242650.9000000001
STORY,2022-11-01,68388,1102763.3900000004
TAMA,2012-01-01,2700,33901.58
TAMA,2012-02-01,3530,37402.43
TAMA,2012-03-01,3537,43549.079999999987
TAMA,2012-04-01,2719,34057.52
TAMA,2012-05-01,4730,59606.35
TAMA,2012-06-01,3109,39869.779999999992
TAMA,2012-07-01,3555,42464.22
TAMA,2012-08-01,4198,51661.140000000007
TAMA,2012-09-01,3082,37195.100000000013
TAMA,2012-10-01,4352,57128.069999999992
TAMA,2012-11-01,3454,44097.139999999992
TAMA,2012-12-01,4158,54221.409999999996
TAMA,2013-01-01,3444,42945.380000000005
TAMA,2013-02-01,3322,40698.55000000001
TAMA,2013-03-01,2904,37444.19000000001
TAMA,2013-04-01,2800,34422.020000000004
TAMA,2013-05-01,4690,59379.34
TAMA,2013-06-01,3103,38010.12
TAMA,2013-07-01,4231,52703.589999999975
TAMA,2013-08-01,3419,42526.37
TAMA,2013-09-01,3008,38105.969999999994
TAMA,2013-10-01,5296,64804.84
TAMA,2013-11-01,3155,38948.72
TAMA,2013-12-01,4988,66047.790000000008
TAMA,2014-01-01,3887,48183.92
TAMA,2014-02-01,3107,37800.38
TAMA,2014-03-01,3913,44137.660000000011
TAMA,2014-04-01,4295,52192.070000000007
TAMA,2014-05-01,3903,49091.640000000014
TAMA,2014-06-01,4876,58664.68
TAMA,2014-07-01,4898,54701.570000000007
TAMA,2014-08-01,3339,39863.520000000004
TAMA,2014-09-01,4545,53503.170000000013
TAMA,2014-10-01,4009,45050.74
TAMA,2014-11-01,3543,40296.709999999992
TAMA,2014-12-01,6032,72862.719999999972
TAMA,2015-01-01,3736,44713.45
TAMA,2015-02-01,4933,58040.1
TAMA,2015-03-01,4639,52133.380000000012
TAMA,2015-04-01,4185,49815.959999999992
TAMA,2015-05-01,3758,45666.34
TAMA,2015-06-01,5109,57518.859999999993
TAMA,2015-07-01,3709,45708.930000000015
TAMA,2015-08-01,4382,54069.250000000007
TAMA,2015-09-01,5081,56100.000000000007
TAMA,2015-10-01,4064,50993.640000000007
TAMA,2015-11-01,3379,40097.34
TAMA,2015-12-01,6447,83598.150000000023
TAMA,2016-01-01,3654,41804.999999999993
TAMA,2016-02-01,4818,56646.159999999974
TAMA,2016-03-01,5062,55541.170000000006
TAMA,2016-04-01,4437,49435.41
TAMA,2016-05-01,6381,72702.990000000034
TAMA,2016-06-01,6309,65639.51
TAMA,2016-07-01,4071,49746.420000000006
TAMA,2016-08-01,4339,53984.82
TAMA,2016-09-01,4188,45868.07
TAMA,2016-10-01,4721,53848.079999999994
TAMA,2016-11-01,6385,76965.730000000025
TAMA,2016-12-01,5517,67961.470000000016
TAMA,2017-01-01,4438,48938.720000000008
TAMA,2017-02-01,4224,51092.770000000011
TAMA,2017-03-01,5921,68017.520000000019
TAMA,2017-04-01,4604,50410.979999999989
TAMA,2017-05-01,6525,75867.22
TAMA,2017-06-01,6040,62154.860000000008
TAMA,2017-07-01,5192,57074.160000000018
TAMA,2017-08-01,5646,66971.939999999988
TAMA,2017-09-01,5787,56827.41
TAMA,2017-10-01,4913,50564.270000000004
TAMA,2017-11-01,6620,80547.010000000009
TAMA,2017-12-01,5590,65149.82
TAMA,2018-01-01,7488,79714.87999999999
TAMA,2018-02-01,4508,51837.72
TAMA,2018-03-01,5519,57705.139999999985
TAMA,2018-04-01,5712,61533.57
TAMA,2018-05-01,6740,76118.7
TAMA,2018-06-01,5382,60175.12
TAMA,2018-07-01,4995,59220.150000000009
TAMA,2018-08-01,7175,80198.590000000011
TAMA,2018-09-01,5855,65288.19
TAMA,2018-10-01,6776,73534.300000000017
TAMA,2018-11-01,4617,51819.390000000014
TAMA,2018-12-01,7765,90585.159999999974
TAMA,2019-01-01,6233,69529.87999999999
TAMA,2019-02-01,6771,81826.880000000034
TAMA,2019-03-01,5229,55906.540000000015
TAMA,2019-04-01,6141,65593.37
TAMA,2019-05-01,5969,63073.709999999992
TAMA,2019-06-01,5630,62544.520000000026
TAMA,2019-07-01,6540,72396.18
TAMA,2019-08-01,5647,61430.98
TAMA,2019-09-01,4913,58090.200000000004
TAMA,2019-10-01,11818,157395.3
TAMA,2019-11-01,6212,69894.83
TAMA,2019-12-01,8717,98316.93
TAMA,2020-01-01,7616,90207.94
TAMA,2020-02-01,7966,115003.54999999999
TAMA,2020-03-01,7971,87366.949999999983
TAMA,2020-04-01,6971,79179.05
TAMA,2020-05-01,6645,73027.1
TAMA,2020-06-01,9106,108318.54000000001
TAMA,2020-07-01,5852,64068.380000000005
TAMA,2020-08-01,5538,62337.459999999992
TAMA,2020-09-01,7983,85248.100000000035
TAMA,2020-10-01,7028,79906.13999999997
TAMA,2020-11-01,6734,74401.479999999981
TAMA,2020-12-01,9078,107927.65000000001
TAMA,2021-01-01,6568,79831.99000000002
TAMA,2021-02-01,6542,75773.939999999988
TAMA,2021-03-01,6402,75264.33
TAMA,2021-04-01,6162,66655.809999999983
TAMA,2021-05-01,6567,74423.890000000014
TAMA,2021-06-01,9200,100764.99000000002
TAMA,2021-07-01,5263,61727.59
TAMA,2021-08-01,7609,89893.440000000017
TAMA,2021-09-01,5447,59306.81
TAMA,2021-10-01,7673,83350.219999999972
TAMA,2021-11-01,7539,96610.06
TAMA,2021-12-01,6324,77942.330000000016
TAMA,2022-01-01,5737,67518.400000000009
TAMA,2022-02-01,5983,69679.619999999981
TAMA,2022-03-01,4901,62007.210000000006
TAMA,2022-04-01,6837,79211.26999999999
TAMA,2022-05-01,6381,73464.12999999999
TAMA,2022-06-01,7733,90556.309999999969
TAMA,2022-07-01,7081,84581.99
TAMA,2022-08-01,9979,120048.15000000001
TAMA,2022-09-01,6023,74524.510000000009
TAMA,2022-10-01,5242,65781.01999999999
TAMA,2022-11-01,7406,83419.620000000024
TAYLOR,2012-01-01,779,8465.6
TAYLOR,2012-02-01,635,5772.68
TAYLOR,2012-03-01,589,6227.7800000000007
TAYLOR,2012-04-01,708,7248.1500000000015
TAYLOR,2012-05-01,1032,10614.839999999998
TAYLOR,2012-06-01,710,6674.6200000000008
TAYLOR,2012-07-01,961,9536.98
TAYLOR,2012-08-01,732,7467.6699999999992
TAYLOR,2012-09-01,600,6441.5199999999995
TAYLOR,2012-10-01,935,9837.29
TAYLOR,2012-11-01,850,11002.929999999998
TAYLOR,2012-12-01,906,10323.680000000002
TAYLOR,2013-01-01,554,6261.8600000000015
TAYLOR,2013-02-01,662,6915.06
TAYLOR,2013-03-01,631,6734.16
TAYLOR,2013-04-01,839,8717.4500000000025
TAYLOR,2013-05-01,654,7766.8300000000036
TAYLOR,2013-06-01,750,7294.8600000000015
TAYLOR,2013-07-01,990,11742.409999999996
TAYLOR,2013-08-01,554,6728.99
TAYLOR,2013-09-01,652,7267.300000000002
TAYLOR,2013-10-01,776,9487.9799999999977
TAYLOR,2013-11-01,617,7438.3300000000008
TAYLOR,2013-12-01,1149,15477.920000000002
TAYLOR,2014-01-01,658,7255.3099999999995
TAYLOR,2014-02-01,341,4347.0000000000009
TAYLOR,2014-03-01,737,8333.62
TAYLOR,2014-04-01,768,9205.4200000000019
TAYLOR,2014-05-01,637,7398.2100000000019
TAYLOR,2014-06-01,732,8249.7400000000016
TAYLOR,2014-07-01,965,11644.769999999997
TAYLOR,2014-08-01,362,4178.38
TAYLOR,2014-09-01,971,11939.119999999999
TAYLOR,2014-10-01,699,8532.9800000000014
TAYLOR,2014-11-01,671,7746.5300000000007
TAYLOR,2014-12-01,723,9207.4499999999953
TAYLOR,2015-01-01,856,9942.09
TAYLOR,2015-02-01,720,9429.5399999999972
TAYLOR,2015-03-01,816,8749.1999999999971
TAYLOR,2015-04-01,823,9758.7799999999988
TAYLOR,2015-05-01,627,6716.78
TAYLOR,2015-06-01,671,8113.949999999998
TAYLOR,2015-07-01,820,9078.5199999999986
TAYLOR,2015-08-01,755,8977.029999999997
TAYLOR,2015-09-01,947,11104.679999999998
TAYLOR,2015-10-01,700,8656.8600000000024
TAYLOR,2015-11-01,615,7948.11
TAYLOR,2015-12-01,1010,12122.81
TAYLOR,2016-01-01,1135,12786.529999999999
TAYLOR,2016-02-01,791,8814.07
TAYLOR,2016-03-01,861,10154.66
TAYLOR,2016-04-01,704,8496.77
TAYLOR,2016-05-01,1039,11923.189999999999
TAYLOR,2016-06-01,942,11562.410000000005
TAYLOR,2016-07-01,808,9572.2500000000018
TAYLOR,2016-08-01,788,8488.4399999999987
TAYLOR,2016-09-01,794,9423.2699999999986
TAYLOR,2016-10-01,776,8823.5399999999991
TAYLOR,2016-11-01,891,10553.8
TAYLOR,2016-12-01,1391,16384.710000000003
TAYLOR,2017-01-01,1004,11501.760000000002
TAYLOR,2017-02-01,543,6486.5600000000013
TAYLOR,2017-03-01,644,7409.3600000000006
TAYLOR,2017-04-01,650,7193.5999999999995
TAYLOR,2017-05-01,677,8119.8300000000017
TAYLOR,2017-06-01,881,10759.88
TAYLOR,2017-07-01,605,7172.62
TAYLOR,2017-08-01,880,9395.58
TAYLOR,2017-09-01,813,9966.7799999999988
TAYLOR,2017-10-01,713,8484.4299999999985
TAYLOR,2017-11-01,614,8270.84
TAYLOR,2017-12-01,1284,16260.429999999997
TAYLOR,2018-01-01,510,6402.4100000000008
TAYLOR,2018-02-01,646,7293.4199999999992
TAYLOR,2018-03-01,807,9757.159999999998
TAYLOR,2018-04-01,587,7031.63
TAYLOR,2018-05-01,1188,14909.029999999997
TAYLOR,2018-06-01,917,11513.149999999998
TAYLOR,2018-07-01,989,10627.82
TAYLOR,2018-08-01,1213,13021.64
TAYLOR,2018-09-01,678,8000.4199999999992
TAYLOR,2018-10-01,1114,13578.039999999999
TAYLOR,2018-11-01,547,8125.920000000001
TAYLOR,2018-12-01,1196,14101.119999999999
TAYLOR,2019-01-01,652,8773.95
TAYLOR,2019-02-01,956,10402.259999999998
TAYLOR,2019-03-01,932,10158.27
TAYLOR,2019-04-01,1199,12993.239999999998
TAYLOR,2019-05-01,986,12408.910000000002
TAYLOR,2019-06-01,892,9368.95
TAYLOR,2019-07-01,490,6634.3399999999992
TAYLOR,2019-08-01,1432,16736.82
TAYLOR,2019-09-01,564,7125.5800000000008
TAYLOR,2019-10-01,1593,12088.570000000002
TAYLOR,2019-11-01,1877,16981.64
TAYLOR,2019-12-01,1038,12524.839999999998
TAYLOR,2020-01-01,1108,13623.65
TAYLOR,2020-02-01,928,10366.359999999999
TAYLOR,2020-03-01,521,7231.840000000002
TAYLOR,2020-04-01,1239,13960.729999999996
TAYLOR,2020-05-01,1116,13703.680000000002
TAYLOR,2020-06-01,1338,16170.630000000003
TAYLOR,2020-07-01,1016,13225.199999999999
TAYLOR,2020-08-01,1228,15129.5
TAYLOR,2020-09-01,628,7922.2000000000007
TAYLOR,2020-10-01,1724,20542.269999999997
TAYLOR,2020-11-01,1231,13948.490000000003
TAYLOR,2020-12-01,1784,20706.91
TAYLOR,2021-01-01,763,9565.3200000000033
TAYLOR,2021-02-01,1046,12624.340000000002
TAYLOR,2021-03-01,896,12537.820000000002
TAYLOR,2021-04-01,1651,16792.71
TAYLOR,2021-05-01,1259,15316.489999999998
TAYLOR,2021-06-01,977,13151.870000000003
TAYLOR,2021-07-01,1176,13417.630000000001
TAYLOR,2021-08-01,1316,15609.109999999999
TAYLOR,2021-09-01,794,9887.5600000000013
TAYLOR,2021-10-01,1173,14950.650000000001
TAYLOR,2021-11-01,1289,15938.18
TAYLOR,2021-12-01,1552,21805.249999999985
TAYLOR,2022-01-01,1093,15177.130000000001
TAYLOR,2022-02-01,916,10903.44
TAYLOR,2022-03-01,844,10225.73
TAYLOR,2022-04-01,1173,15314.629999999997
TAYLOR,2022-05-01,1136,13600.08
TAYLOR,2022-06-01,1424,15841.279999999995
TAYLOR,2022-07-01,821,10738.779999999997
TAYLOR,2022-08-01,1098,12983.269999999997
TAYLOR,2022-09-01,1064,13383.329999999994
TAYLOR,2022-10-01,1368,16324.130000000001
TAYLOR,2022-11-01,804,11696.289999999999
UNION,2012-01-01,4452,53298.17
UNION,2012-02-01,5163,64552.519999999975
UNION,2012-03-01,4631,56882.559999999976
UNION,2012-04-01,5238,64560.680000000008
UNION,2012-05-01,5160,64165.939999999995
UNION,2012-06-01,5398,63623.849999999984
UNION,2012-07-01,6001,78117.71
UNION,2012-08-01,5921,72825.53
UNION,2012-09-01,4389,54824.289999999994
UNION,2012-10-01,8717,118792.51000000002
UNION,2012-11-01,5308,71597.47
UNION,2012-12-01,6449,87716.099999999991
UNION,2013-01-01,5500,73549.73000000001
UNION,2013-02-01,4774,64745.549999999996
UNION,2013-03-01,5294,68782.409999999989
UNION,2013-04-01,5771,75375.989999999976
UNION,2013-05-01,5353,69764.74
UNION,2013-06-01,5555,75312.329999999958
UNION,2013-07-01,7027,90038.44
UNION,2013-08-01,4903,63458.400000000016
UNION,2013-09-01,5516,71089.88
UNION,2013-10-01,7867,111330.30000000002
UNION,2013-11-01,5906,82718.4
UNION,2013-12-01,7700,107306.54000000004
UNION,2014-01-01,5660,76938.859999999971
UNION,2014-02-01,4711,64585.15
UNION,2014-03-01,4575,60871.570000000022
UNION,2014-04-01,6202,83611.61
UNION,2014-05-01,5115,69798.339999999967
UNION,2014-06-01,6019,78764.589999999982
UNION,2014-07-01,4856,63784.909999999989
UNION,2014-08-01,4605,61081.849999999984
UNION,2014-09-01,6705,91558.10000000002
UNION,2014-10-01,5246,73952.890000000043
UNION,2014-11-01,5905,83351.230000000025
UNION,2014-12-01,8043,113310.82999999999
UNION,2015-01-01,5599,71458.95
UNION,2015-02-01,5544,76172.209999999992
UNION,2015-03-01,5945,80256.949999999983
UNION,2015-04-01,4866,68659.349999999991
UNION,2015-05-01,6623,89368.640000000029
UNION,2015-06-01,6914,96993.55
UNION,2015-07-01,4334,57509.83
UNION,2015-08-01,5359,74459.069999999978
UNION,2015-09-01,5871,80288.270000000019
UNION,2015-10-01,5822,81068.039999999979
UNION,2015-11-01,5101,73556.200000000012
UNION,2015-12-01,8344,119016.44
UNION,2016-01-01,5301,73201.849999999991
UNION,2016-02-01,5519,78983.330000000016
UNION,2016-03-01,6136,82639.3
UNION,2016-04-01,5902,85943.74000000002
UNION,2016-05-01,7364,93426.760000000009
UNION,2016-06-01,5736,78767.410000000033
UNION,2016-07-01,5973,78346.08
UNION,2016-08-01,5003,68862.550000000017
UNION,2016-09-01,6897,100274.34000000001
UNION,2016-10-01,5788,87143.899999999965
UNION,2016-11-01,7146,105334.99999999997
UNION,2016-12-01,8632,124050.41000000003
UNION,2017-01-01,4662,74955.24000000002
UNION,2017-02-01,4961,68362.31
UNION,2017-03-01,7339,111350.02000000002
UNION,2017-04-01,4843,65181.910000000011
UNION,2017-05-01,4634,64226.810000000005
UNION,2017-06-01,7973,113939.58999999997
UNION,2017-07-01,5769,80298.700000000012
UNION,2017-08-01,3645,48668.639999999992
UNION,2017-09-01,6453,83522.799999999988
UNION,2017-10-01,6622,93901.010000000009
UNION,2017-11-01,6387,108492.65
UNION,2017-12-01,7607,105567.19999999998
UNION,2018-01-01,5055,67602.760000000009
UNION,2018-02-01,5169,75620.8
UNION,2018-03-01,6689,92252.079999999987
UNION,2018-04-01,4799,69224.92
UNION,2018-05-01,6085,75989.549999999988
UNION,2018-06-01,7387,109112.38000000003
UNION,2018-07-01,5057,68821.799999999988
UNION,2018-08-01,6942,104357.48999999998
UNION,2018-09-01,4926,72148.65
UNION,2018-10-01,8014,119893.49000000002
UNION,2018-11-01,7908,117285.97
UNION,2018-12-01,9310,136940.24000000002
UNION,2019-01-01,6220,87748.810000000012
UNION,2019-02-01,5407,76738.530000000013
UNION,2019-03-01,7572,113974.32
UNION,2019-04-01,6177,90626.819999999978
UNION,2019-05-01,10627,142875.82999999996
UNION,2019-06-01,5720,87122.280000000028
UNION,2019-07-01,6498,95206.019999999975
UNION,2019-08-01,7545,106805.26000000001
UNION,2019-09-01,5963,88443.559999999983
UNION,2019-10-01,5829,92789.250000000015
UNION,2019-11-01,9763,150773.63999999998
UNION,2019-12-01,6985,101348.37
UNION,2020-01-01,8078,121865.33000000002
UNION,2020-02-01,5459,83376.24
UNION,2020-03-01,7634,114006.04
UNION,2020-04-01,9650,142573.00000000003
UNION,2020-05-01,8932,126009.45999999995
UNION,2020-06-01,7619,110670.59000000007
UNION,2020-07-01,9895,142403.78000000003
UNION,2020-08-01,7785,118055.73
UNION,2020-09-01,7081,106671.14999999995
UNION,2020-10-01,10822,161701.09000000003
UNION,2020-11-01,7983,128019.96999999999
UNION,2020-12-01,10463,162533.89
UNION,2021-01-01,8909,126313.40999999999
UNION,2021-02-01,8948,131959.73000000004
UNION,2021-03-01,7326,111008.93
UNION,2021-04-01,8619,124893.20999999998
UNION,2021-05-01,8354,119654.42
UNION,2021-06-01,8155,113110.33
UNION,2021-07-01,8050,118241.28000000003
UNION,2021-08-01,6880,102175.29000000002
UNION,2021-09-01,7688,108328.73
UNION,2021-10-01,9078,136075.04
UNION,2021-11-01,6954,105106.31
UNION,2021-12-01,10192,159812.0
UNION,2022-01-01,6471,94876.23000000001
UNION,2022-02-01,6198,93337.080000000016
UNION,2022-03-01,7336,113834.62000000002
UNION,2022-04-01,8115,113266.45000000001
UNION,2022-05-01,7589,114034.68
UNION,2022-06-01,8800,127730.15
UNION,2022-07-01,9806,146278.96
UNION,2022-08-01,7715,114018.94
UNION,2022-09-01,8616,126406.48999999999
UNION,2022-10-01,6678,99790.8
UNION,2022-11-01,8479,138660.43999999997
VAN BUREN,2012-01-01,1660,21279.930000000004
VAN BUREN,2012-02-01,1106,12821.269999999995
VAN BUREN,2012-03-01,913,12614.260000000002
VAN BUREN,2012-04-01,1019,13727.080000000004
VAN BUREN,2012-05-01,1292,17640.34
VAN BUREN,2012-06-01,1070,13854.8
VAN BUREN,2012-07-01,831,11676.6
VAN BUREN,2012-08-01,1093,15003.259999999998
VAN BUREN,2012-09-01,1436,19043.679999999997
VAN BUREN,2012-10-01,1332,17905.82
VAN BUREN,2012-11-01,1218,16186.759999999997
VAN BUREN,2012-12-01,1293,18112.17
VAN BUREN,2013-01-01,1540,18702.890000000003
VAN BUREN,2013-02-01,841,11587.089999999997
VAN BUREN,2013-03-01,1109,14865.86
VAN BUREN,2013-04-01,767,10379.65
VAN BUREN,2013-05-01,1155,14575.600000000002
VAN BUREN,2013-06-01,882,13188.330000000002
VAN BUREN,2013-07-01,1433,19142.98
VAN BUREN,2013-08-01,916,11688.97
VAN BUREN,2013-09-01,1807,22202.899999999991
VAN BUREN,2013-10-01,1088,15259.979999999996
VAN BUREN,2013-11-01,969,13301.779999999999
VAN BUREN,2013-12-01,1416,20820.480000000007
VAN BUREN,2014-01-01,1236,16234.280000000002
VAN BUREN,2014-02-01,974,12799.249999999998
VAN BUREN,2014-03-01,1028,14378.769999999997
VAN BUREN,2014-04-01,1130,13288.149999999998
VAN BUREN,2014-05-01,616,8976.2300000000014
VAN BUREN,2014-06-01,1421,18596.180000000004
VAN BUREN,2014-07-01,1107,14130.439999999997
VAN BUREN,2014-08-01,1069,14639.849999999997
VAN BUREN,2014-09-01,1603,21298.649999999998
VAN BUREN,2014-10-01,1160,15299.47
VAN BUREN,2014-11-01,754,10751.730000000001
VAN BUREN,2014-12-01,1253,19123.670000000002
VAN BUREN,2015-01-01,974,12418.2
VAN BUREN,2015-02-01,860,12284.320000000002
VAN BUREN,2015-03-01,1193,14861.939999999999
VAN BUREN,2015-04-01,733,10585.680000000002
VAN BUREN,2015-05-01,1027,13936.800000000001
VAN BUREN,2015-06-01,1388,18557.780000000002
VAN BUREN,2015-07-01,856,11681.419999999996
VAN BUREN,2015-08-01,1040,14772.329999999993
VAN BUREN,2015-09-01,1485,19962.93
VAN BUREN,2015-10-01,970,13279.519999999999
VAN BUREN,2015-11-01,1278,17547.639999999992
VAN BUREN,2015-12-01,1002,14357.129999999996
VAN BUREN,2016-01-01,1257,16476.93
VAN BUREN,2016-02-01,1251,15959.520000000004
VAN BUREN,2016-03-01,915,13232.059999999996
VAN BUREN,2016-04-01,992,12961.789999999999
VAN BUREN,2016-05-01,1115,16582.18
